2184209,FilhoDoDiabo,0,1,286,1585
2184210,Escipio,3,1,955,1092
2184211,Andyrubio1993,0,1,50,1979
2184213,Allegaeon,161,1,398,1475
2184214,Perscrutador,0,1,513,1358
2184215,seren4x,134,1,690,1234
2184216,Invitado184216,0,1,91,1906
2184217,SergioJr,93,1,571,1315
2184218,Umek,0,1,76,1933
2184219,rafelev,0,1,26,2162
2184221,patxiforet,134,1,766,1185
2184222,nesttc,143,1,170,1784
2184223,Gaucho,0,1,472,1402
2184224,Mays100g,0,1,26,2163
2184225,Junmxk,0,1,26,2164
2184226,JDLZ,0,1,79,1927
2184227,TOTANO,0,1,26,2165
2184228,pau7basket,0,1,208,1703
2184229,Darzee,0,1,70,1951
2184230,Juoz,0,1,175,1776
2184231,Invitado184231,0,1,26,2166
2184232,mococo,0,1,26,2167
2184233,Vacalechera,0,1,202,1719
2184234,ArGoN89,0,1,362,1499
2184235,Argon891,0,1,26,2168
2184236,Argon12,0,1,26,2169
2184237,jaju97,145,1,649,1258
2184238,alguien,0,1,112,1882
2184239,aguayaru,0,1,48,1987
2184240,Invitado184240,0,1,26,2170
2184241,Miji,0,1,597,1296
2184242,Hibsen,0,1,46,1994
2184243,kidok,0,1,435,1421
2184244,You+Are+So+BAAD,0,1,69,1954
2184245,Chiru9,0,1,165,1794
2184247,desert+fox,0,1,314,1556
2184248,lord.boo,0,1,43,2002
2184249,Pionero23,0,1,152,1814
2184250,Tilin3000,0,1,331,1552
2184251,BHOficial,0,1,280,1596
2184252,zodrak,0,1,118,1871
2184253,sielvitopongaserio,0,1,48,1988
2184254,Anni,0,1,81,1923
2184255,Juliux,0,1,276,1607
2184257,Julieta0898,0,1,209,1701
2184258,Lluna,0,1,50,1980
2184259,300fc,0,1,309,1562
2184260,Turz,0,1,52,1976
2184261,Blashing,0,1,72,1945
2184265,Invitado184265,0,1,26,2171
2184266,strspark,0,1,101,1895
2184267,santiriti13,0,1,124,1859
2184269,Reina+Assenav,0,1,105,1891
2184270,Su+Majestad,0,1,75,1940
2184271,Meli91,0,1,322,1547
2184272,Marfey,0,1,205,1712
2184273,20262027,0,1,26,2172
2184274,quique,0,1,85,1914
2184275,Invitado184275,0,1,26,2173
2184276,Diegol77,0,1,76,1934
2184277,Invitado184277,0,1,81,1924
2184278,diiegithop,0,1,26,2174
2184279,Emii,0,1,26,2175
2184280,GTReaper,0,1,279,1600
2184281,Invitado184281,0,1,26,2176
2184282,Invitado184282,0,1,26,2177
2184284,Invitado184284,0,1,26,2178
2184285,leonel111,0,1,289,1582
2184286,reciofal,0,1,233,1667
2184287,wacosta11,0,1,254,1634
2184288,Harvey+Specter,0,1,123,1862
2184289,Sweak,0,1,324,1549
2184290,Invitado184290,0,1,119,1870
2184291,gerygg,0,1,26,2179
2184292,rebel7sd,0,1,26,2180
2184293,XXXXXXXX,0,1,26,2181
2184294,Ghost47,0,1,229,1671
2184295,juank1000,0,1,248,1644
2184296,Invitado184296,0,1,116,1876
2184297,alexmr1797,0,1,124,1867
2184298,Jorjai,0,1,44,2001
2184299,rogba,0,1,26,2182
2184300,DarkPlant,0,1,52,1977
